COG ID	Catergory Code	Catergory	
COG2130	Q	Secondary metabolites biosynthesis, transport and catabolism	
COG2146	Q	Secondary metabolites biosynthesis, transport and catabolism	
COG2162	Q	Secondary metabolites biosynthesis, transport and catabolism	
COG2175	Q	Secondary metabolites biosynthesis, transport and catabolism	
COG2312	Q	Secondary metabolites biosynthesis, transport and catabolism	
COG2366	Q	Secondary metabolites biosynthesis, transport and catabolism	
COG2368	Q	Secondary metabolites biosynthesis, transport and catabolism	
COG2514	Q	Secondary metabolites biosynthesis, transport and catabolism	
COG2931	Q	Secondary metabolites biosynthesis, transport and catabolism	
COG2977	Q	Secondary metabolites biosynthesis, transport and catabolism	
COG3127	Q	Secondary metabolites biosynthesis, transport and catabolism	
COG3135	Q	Secondary metabolites biosynthesis, transport and catabolism	
COG3155	Q	Secondary metabolites biosynthesis, transport and catabolism	
COG3191	Q	Secondary metabolites biosynthesis, transport and catabolism	
COG3207	Q	Secondary metabolites biosynthesis, transport and catabolism	
COG3208	Q	Secondary metabolites biosynthesis, transport and catabolism	
COG3315	Q	Secondary metabolites biosynthesis, transport and catabolism	
COG3319	Q	Secondary metabolites biosynthesis, transport and catabolism	
COG3320	Q	Secondary metabolites biosynthesis, transport and catabolism	
COG3321	Q	Secondary metabolites biosynthesis, transport and catabolism	
COG3384	Q	Secondary metabolites biosynthesis, transport and catabolism	
COG3396	Q	Secondary metabolites biosynthesis, transport and catabolism	
COG3424	Q	Secondary metabolites biosynthesis, transport and catabolism	
COG3433	Q	Secondary metabolites biosynthesis, transport and catabolism	
COG3435	Q	Secondary metabolites biosynthesis, transport and catabolism	
COG3458	Q	Secondary metabolites biosynthesis, transport and catabolism	
COG3460	Q	Secondary metabolites biosynthesis, transport and catabolism	
COG3473	Q	Secondary metabolites biosynthesis, transport and catabolism	
COG3479	Q	Secondary metabolites biosynthesis, transport and catabolism	
COG3485	Q	Secondary metabolites biosynthesis, transport and catabolism	
COG3486	Q	Secondary metabolites biosynthesis, transport and catabolism	
COG3491	Q	Secondary metabolites biosynthesis, transport and catabolism	
COG3508	Q	Secondary metabolites biosynthesis, transport and catabolism	
COG3509	Q	Secondary metabolites biosynthesis, transport and catabolism	
COG3527	Q	Secondary metabolites biosynthesis, transport and catabolism	
COG3648	Q	Secondary metabolites biosynthesis, transport and catabolism	
COG3653	Q	Secondary metabolites biosynthesis, transport and catabolism	
COG3670	Q	Secondary metabolites biosynthesis, transport and catabolism	
COG3733	Q	Secondary metabolites biosynthesis, transport and catabolism	
COG3805	Q	Secondary metabolites biosynthesis, transport and catabolism	
COG3885	Q	Secondary metabolites biosynthesis, transport and catabolism	
COG3917	Q	Secondary metabolites biosynthesis, transport and catabolism	
COG3937	Q	Secondary metabolites biosynthesis, transport and catabolism	
COG3960	Q	Secondary metabolites biosynthesis, transport and catabolism	
COG3971	Q	Secondary metabolites biosynthesis, transport and catabolism	
COG4172	Q	Secondary metabolites biosynthesis, transport and catabolism	
COG4174	Q	Secondary metabolites biosynthesis, transport and catabolism	
COG4181	Q	Secondary metabolites biosynthesis, transport and catabolism	
COG4239	Q	Secondary metabolites biosynthesis, transport and catabolism	
COG4242	Q	Secondary metabolites biosynthesis, transport and catabolism	
COG4308	Q	Secondary metabolites biosynthesis, transport and catabolism	
COG4542	Q	Secondary metabolites biosynthesis, transport and catabolism	
COG4569	Q	Secondary metabolites biosynthesis, transport and catabolism	
COG4576	Q	Secondary metabolites biosynthesis, transport and catabolism	
COG4577	Q	Secondary metabolites biosynthesis, transport and catabolism	
COG4647	Q	Secondary metabolites biosynthesis, transport and catabolism	
COG4663	Q	Secondary metabolites biosynthesis, transport and catabolism	
COG4664	Q	Secondary metabolites biosynthesis, transport and catabolism	
COG4665	Q	Secondary metabolites biosynthesis, transport and catabolism	
COG4689	Q	Secondary metabolites biosynthesis, transport and catabolism	
COG4829	Q	Secondary metabolites biosynthesis, transport and catabolism	
COG4869	Q	Secondary metabolites biosynthesis, transport and catabolism	
COG4909	Q	Secondary metabolites biosynthesis, transport and catabolism	
COG4910	Q	Secondary metabolites biosynthesis, transport and catabolism	
COG4915	Q	Secondary metabolites biosynthesis, transport and catabolism	
COG5285	Q	Secondary metabolites biosynthesis, transport and catabolism	
COG5310	Q	Secondary metabolites biosynthesis, transport and catabolism	
COG5394	Q	Secondary metabolites biosynthesis, transport and catabolism	
COG5517	Q	Secondary metabolites biosynthesis, transport and catabolism	
COG5529	Q	Secondary metabolites biosynthesis, transport and catabolism	
COG5554	Q	Secondary metabolites biosynthesis, transport and catabolism	
COG0110	R	General function prediction only	
COG0111	R	General function prediction only	
COG0121	R	General function prediction only	
COG0300	R	General function prediction only	
COG0312	R	General function prediction only	
COG0325	R	General function prediction only	
COG0375	R	General function prediction only	
COG0384	R	General function prediction only	
COG0385	R	General function prediction only	
COG0388	R	General function prediction only	
COG0400	R	General function prediction only	
COG0402	R	General function prediction only	
COG0429	R	General function prediction only	
COG0434	R	General function prediction only	
COG0454	R	General function prediction only	
COG0457	R	General function prediction only	
COG0477	R	General function prediction only	
COG0488	R	General function prediction only	
COG0491	R	General function prediction only	
COG0493	R	General function prediction only	
COG0500	R	General function prediction only	
COG0523	R	General function prediction only	
COG0535	R	General function prediction only	
COG0537	R	General function prediction only	
COG0561	R	General function prediction only	
COG0596	R	General function prediction only	
COG0599	R	General function prediction only	
COG0602	R	General function prediction only	
COG0604	R	General function prediction only	
COG0612	R	General function prediction only	
COG0613	R	General function prediction only	
COG0622	R	General function prediction only	
COG0628	R	General function prediction only	
COG0637	R	General function prediction only	
COG0645	R	General function prediction only	
COG0658	R	General function prediction only	
COG0663	R	General function prediction only	
COG0667	R	General function prediction only	
COG0670	R	General function prediction only	
COG0673	R	General function prediction only	
COG0679	R	General function prediction only	
COG0693	R	General function prediction only	
COG0697	R	General function prediction only	
COG0702	R	General function prediction only	
COG0714	R	General function prediction only	
COG0718	R	General function prediction only	
COG0727	R	General function prediction only	
COG0733	R	General function prediction only	
COG0857	R	General function prediction only	
COG1028	R	General function prediction only	
COG1031	R	General function prediction only	
COG1032	R	General function prediction only	
COG1033	R	General function prediction only	
COG1040	R	General function prediction only	
COG1052	R	General function prediction only	
COG1054	R	General function prediction only	
COG1058	R	General function prediction only	
COG1062	R	General function prediction only	
COG1063	R	General function prediction only	
COG1078	R	General function prediction only	
COG1079	R	General function prediction only	
COG1084	R	General function prediction only	
COG1090	R	General function prediction only	
COG1098	R	General function prediction only	
COG1099	R	General function prediction only	
COG1100	R	General function prediction only	
COG1101	R	General function prediction only	
COG1106	R	General function prediction only	
COG1122	R	General function prediction only	
COG1149	R	General function prediction only	
COG1160	R	General function prediction only	
COG1168	R	General function prediction only	
COG1181	R	General function prediction only	
COG1223	R	General function prediction only	
COG1237	R	General function prediction only	
COG1242	R	General function prediction only	
COG1244	R	General function prediction only	
COG1253	R	General function prediction only	
COG1259	R	General function prediction only	
COG1288	R	General function prediction only	
COG1303	R	General function prediction only	
COG1304	R	General function prediction only	
COG1313	R	General function prediction only	
COG1323	R	General function prediction only	
COG1326	R	General function prediction only	
COG1331	R	General function prediction only	
COG1334	R	General function prediction only	
COG1335	R	General function prediction only	
COG1342	R	General function prediction only	
COG1355	R	General function prediction only	
COG1365	R	General function prediction only	
COG1371	R	General function prediction only	
COG1373	R	General function prediction only	
COG1379	R	General function prediction only	
COG1380	R	General function prediction only	
COG1387	R	General function prediction only	
COG1407	R	General function prediction only	
COG1408	R	General function prediction only	
COG1411	R	General function prediction only	
COG1413	R	General function prediction only	
COG1418	R	General function prediction only	
COG1427	R	General function prediction only	
COG1434	R	General function prediction only	
COG1437	R	General function prediction only	
COG1451	R	General function prediction only	
COG1453	R	General function prediction only	
COG1458	R	General function prediction only	
COG1461	R	General function prediction only	
COG1473	R	General function prediction only	
COG1480	R	General function prediction only	
COG1483	R	General function prediction only	
COG1485	R	General function prediction only	
COG1487	R	General function prediction only	
COG1491	R	General function prediction only	
COG1524	R	General function prediction only	
COG1532	R	General function prediction only	
COG1540	R	General function prediction only	
COG1545	R	General function prediction only	
COG1549	R	General function prediction only	
COG1563	R	General function prediction only	
COG1565	R	General function prediction only	
COG1568	R	General function prediction only	
COG1569	R	General function prediction only	
COG1574	R	General function prediction only	
COG1579	R	General function prediction only	
COG1582	R	General function prediction only	
COG1597	R	General function prediction only	
COG1606	R	General function prediction only	
COG1611	R	General function prediction only	
COG1628	R	General function prediction only	
COG1636	R	General function prediction only	
COG1645	R	General function prediction only	
COG1661	R	General function prediction only	
COG1665	R	General function prediction only	
COG1669	R	General function prediction only	
COG1672	R	General function prediction only	
COG1673	R	General function prediction only	
COG1692	R	General function prediction only	
COG1707	R	General function prediction only	
COG1708	R	General function prediction only	
COG1712	R	General function prediction only	
COG1713	R	General function prediction only	
COG1719	R	General function prediction only	
COG1724	R	General function prediction only	
COG1729	R	General function prediction only	
COG1735	R	General function prediction only	
COG1739	R	General function prediction only	
COG1741	R	General function prediction only	
COG1742	R	General function prediction only	
COG1750	R	General function prediction only	
COG1752	R	General function prediction only	
COG1765	R	General function prediction only	
COG1768	R	General function prediction only	
COG1778	R	General function prediction only	
COG1779	R	General function prediction only	
COG1782	R	General function prediction only	
COG1784	R	General function prediction only	
COG1785	R	General function prediction only	
COG1786	R	General function prediction only	
COG1800	R	General function prediction only	
COG1817	R	General function prediction only	
COG1821	R	General function prediction only	
COG1831	R	General function prediction only	
COG1832	R	General function prediction only	
COG1833	R	General function prediction only	
COG1837	R	General function prediction only	
COG1847	R	General function prediction only	
COG1848	R	General function prediction only	
COG1855	R	General function prediction only	
COG1856	R	General function prediction only	
COG1873	R	General function prediction only	
COG1875	R	General function prediction only	
COG1881	R	General function prediction only	
COG1896	R	General function prediction only	
COG1907	R	General function prediction only	
COG1913	R	General function prediction only	
COG1917	R	General function prediction only	
COG1926	R	General function prediction only	
COG1931	R	General function prediction only	
COG1938	R	General function prediction only	
COG1963	R	General function prediction only	
COG1964	R	General function prediction only	
COG1978	R	General function prediction only	
COG1988	R	General function prediction only	
COG1992	R	General function prediction only	
COG2000	R	General function prediction only	
COG2044	R	General function prediction only	
