Gene	Sample	t.name	t.length	q.name	q.length	e.value	score1	bias1	#	of	c.evalue	i.evalue	score2	bias2	from.hmm	to.hmm	from.ali	to.ali	from.env	to.env	acc	NCBI.ID	length	perc.ali
arsC_glut	bacteria.protein.fa	DJ44_RS09230	131	arsC_glut	117	5.1e-13	56.8	0.3	1	1	2.1e-16	5.9e-13	56.6	0.3	3	116	1	114	1	115	0.96	NZ_CP007704	113	0.965811965811966
arsC_glut	bacteria.protein.fa	DJ40_RS19165	132	arsC_glut	117	7.1e-15	62.8	0	1	1	2.8e-18	8e-15	62.7	0	4	115	10	122	7	124	0.9	NZ_CP008943	112	0.957264957264957
arsC_glut	bacteria.protein.fa	DJ40_RS19080	118	arsC_glut	117	3.6e-48	170.2	0.1	1	1	1.4e-51	4e-48	170.1	0.1	1	117	1	118	1	118	0.99	NZ_CP008943	117	1
arsC_glut	bacteria.protein.fa	DI57_RS11590	143	arsC_glut	117	5.4e-51	179.3	0	1	1	2.2e-54	6.3e-51	179.1	0	1	116	1	116	1	117	0.99	NZ_CP007546	115	0.982905982905983
arsC_glut	bacteria.protein.fa	DI57_RS03060	116	arsC_glut	117	1.9e-15	64.7	0	1	1	7.8e-19	2.2e-15	64.5	0	3	105	1	103	1	115	0.88	NZ_CP007546	102	0.871794871794872
arsC_glut	bacteria.protein.fa	DI57_RS02995	118	arsC_glut	117	2e-44	158.1	0	1	1	7.9e-48	2.2e-44	158	0	3	116	4	118	2	118	0.98	NZ_CP007546	114	0.974358974358974
arsC_glut	bacteria.protein.fa	DF16_RS13200	131	arsC_glut	117	5.8e-12	53.4	0.3	1	1	2.4e-15	6.8e-12	53.2	0.3	4	116	2	114	1	115	0.95	NZ_CP007607	112	0.957264957264957
arsC_glut	bacteria.protein.fa	DF16_RS04615	121	arsC_glut	117	1.8e-17	71.2	0	1	1	6.9e-21	1.9e-17	71.1	0	3	115	2	116	1	118	0.95	NZ_CP007607	114	0.974358974358974
arsC_glut	bacteria.protein.fa	DESDI_RS00305	115	arsC_glut	117	5.1e-14	60.1	0	1	1	1.9e-17	5.4e-14	60	0	10	114	7	113	1	115	0.94	NC_019903	106	0.905982905982906
arsC_glut	bacteria.protein.fa	DELCS14_RS24425	122	arsC_glut	117	3.4e-41	147.7	0	1	1	1.3e-44	3.8e-41	147.6	0	3	115	9	121	7	122	0.98	NC_015563	112	0.957264957264957
arsC_glut	bacteria.protein.fa	DELCS14_RS10435	125	arsC_glut	117	1.4e-14	61.9	0	1	1	6e-18	1.7e-14	61.6	0	3	112	6	116	4	120	0.88	NC_015563	110	0.94017094017094
arsC_glut	bacteria.protein.fa	DDA3937_RS08990	143	arsC_glut	117	2e-47	167.8	0	1	1	8.4e-51	2.4e-47	167.6	0	1	116	1	116	1	117	0.99	NC_014500	115	0.982905982905983
arsC_glut	bacteria.protein.fa	DDA3937_RS06110	127	arsC_glut	117	1.6e-17	71.4	0	1	1	6e-21	1.7e-17	71.3	0	3	112	2	112	1	117	0.88	NC_014500	110	0.94017094017094
arsC_glut	bacteria.protein.fa	DDA3937_RS06045	118	arsC_glut	117	1.6e-47	168.1	0	1	1	6.6e-51	1.9e-47	167.9	0	2	116	3	118	2	118	0.99	NC_014500	115	0.982905982905983
arsC_glut	bacteria.protein.fa	DD586_RS11915	142	arsC_glut	117	8.8e-49	172.2	0	1	1	3.6e-52	1e-48	172	0	1	116	1	116	1	117	0.99	NC_013592	115	0.982905982905983
arsC_glut	bacteria.protein.fa	DD586_RS05625	127	arsC_glut	117	1.8e-18	74.4	0	1	1	7e-22	2e-18	74.3	0	3	115	2	115	1	117	0.87	NC_013592	113	0.965811965811966
arsC_glut	bacteria.protein.fa	DD586_RS05560	118	arsC_glut	117	5.1e-47	166.5	0.1	1	1	2.1e-50	5.8e-47	166.3	0.1	2	116	3	118	2	118	0.99	NC_013592	115	0.982905982905983
arsC_glut	bacteria.protein.fa	DC74_RS15345	126	arsC_glut	117	6.1e-20	79.2	0	1	1	2.4e-23	6.7e-20	79	0	5	116	2	117	1	118	0.91	NZ_CP007574	115	0.982905982905983
arsC_glut	bacteria.protein.fa	DARO_RS14080	126	arsC_glut	117	7.8e-18	72.4	0	1	1	3.1e-21	8.8e-18	72.2	0	5	116	15	125	11	126	0.95	NC_007298	110	0.94017094017094
arsC_glut	bacteria.protein.fa	DACI_RS24105	125	arsC_glut	117	1.4e-14	61.9	0	1	1	6e-18	1.7e-14	61.6	0	3	112	6	116	4	120	0.88	NC_010002	110	0.94017094017094
arsC_glut	bacteria.protein.fa	DACI_RS11435	143	arsC_glut	117	5e-44	156.8	0	1	1	2.1e-47	5.8e-44	156.6	0	1	116	1	116	1	117	0.99	NC_010002	115	0.982905982905983
arsC_glut	bacteria.protein.fa	DACI_RS07995	122	arsC_glut	117	3.9e-40	144.3	0	1	1	1.5e-43	4.3e-40	144.1	0	3	115	9	121	7	122	0.98	NC_010002	112	0.957264957264957
arsC_glut	bacteria.protein.fa	DACI_RS02465	140	arsC_glut	117	1e-46	165.5	0	1	1	4.2e-50	1.2e-46	165.3	0	1	116	1	116	1	117	0.99	NC_010002	115	0.982905982905983
arsC_glut	bacteria.protein.fa	DA70_RS16600	142	arsC_glut	117	9.4e-47	165.6	0	1	1	3.9e-50	1.1e-46	165.4	0	3	116	2	115	1	116	0.99	NZ_CP007506	113	0.965811965811966
arsC_glut	bacteria.protein.fa	DA70_RS13180	115	arsC_glut	117	9.3e-16	65.7	0	1	1	3.5e-19	9.9e-16	65.6	0	5	113	4	112	1	115	0.89	NZ_CP007506	108	0.923076923076923
arsC_glut	bacteria.protein.fa	DA70_RS00820	118	arsC_glut	117	6.7e-35	127.4	0	1	1	2.6e-38	7.3e-35	127.3	0	3	110	1	112	1	118	0.94	NZ_CP007506	111	0.948717948717949
arsC_glut	bacteria.protein.fa	D364_RS17190	140	arsC_glut	117	1.1e-47	168.6	0	1	1	4.5e-51	1.3e-47	168.5	0	3	116	2	115	1	116	0.99	NC_022566	113	0.965811965811966
arsC_glut	bacteria.protein.fa	D364_RS14710	119	arsC_glut	117	7.4e-45	159.5	0.1	1	1	2.9e-48	8.3e-45	159.4	0.1	3	116	4	118	2	119	0.98	NC_022566	114	0.974358974358974
arsC_glut	bacteria.protein.fa	D364_RS14640	117	arsC_glut	117	9.7e-16	65.6	0	1	1	3.9e-19	1.1e-15	65.5	0	4	103	2	101	1	114	0.87	NC_022566	99	0.846153846153846
arsC_glut	bacteria.protein.fa	CYAN8802_RS02865	140	arsC_glut	117	4.5e-35	128	0	1	1	1.8e-38	5.1e-35	127.8	0	4	116	3	115	1	116	0.98	NC_013161	112	0.957264957264957
arsC_glut	bacteria.protein.fa	CYAN7425_RS02645	118	arsC_glut	117	7.6e-17	69.2	0	1	1	2.9e-20	8.2e-17	69.1	0	4	105	3	102	1	116	0.92	NC_011884	99	0.846153846153846
arsC_glut	bacteria.protein.fa	CYAN10605_RS10325	118	arsC_glut	117	3.2e-17	70.4	0	1	1	1.3e-20	3.6e-17	70.2	0	4	108	3	106	1	113	0.92	NC_019776	103	0.88034188034188
arsC_glut	bacteria.protein.fa	CV_RS07115	116	arsC_glut	117	1.4e-12	55.4	0	1	1	5.8e-16	1.6e-12	55.2	0	3	109	1	107	1	114	0.92	NC_005085	106	0.905982905982906
arsC_glut	bacteria.protein.fa	CV_RS03765	116	arsC_glut	117	1.8e-36	132.5	0	1	1	7.1e-40	2e-36	132.3	0	3	116	1	114	1	115	0.99	NC_005085	113	0.965811965811966
arsC_glut	bacteria.protein.fa	CURI_RS09405	119	arsC_glut	117	7.1e-14	59.6	0	1	1	3e-17	8.5e-14	59.4	0	8	109	7	110	2	117	0.94	NC_018664	103	0.88034188034188
arsC_glut	bacteria.protein.fa	CULC809_RS04160	114	arsC_glut	117	3e-32	118.8	0	1	1	1.2e-35	3.4e-32	118.7	0	3	116	1	114	1	114	0.96	NC_017317	113	0.965811965811966
arsC_glut	bacteria.protein.fa	CULC22_RS04135	114	arsC_glut	117	3.5e-32	118.6	0	1	1	1.4e-35	3.9e-32	118.5	0	3	116	1	114	1	114	0.96	NC_015683	113	0.965811965811966
arsC_glut	bacteria.protein.fa	CTCNB1_RS20265	126	arsC_glut	117	5.3e-41	147.1	0	1	1	2.1e-44	6e-41	146.9	0	3	115	13	125	11	126	0.98	NC_013446	112	0.957264957264957
arsC_glut	bacteria.protein.fa	CTCNB1_RS16135	143	arsC_glut	117	5.5e-47	166.4	0	1	1	2.3e-50	6.5e-47	166.2	0	1	116	1	116	1	117	0.99	NC_013446	115	0.982905982905983
arsC_glut	bacteria.protein.fa	CTCNB1_RS12885	143	arsC_glut	117	5.5e-47	166.4	0	1	1	2.3e-50	6.5e-47	166.2	0	1	116	1	116	1	117	0.99	NC_013446	115	0.982905982905983
arsC_glut	bacteria.protein.fa	CTCNB1_RS07160	120	arsC_glut	117	1.8e-15	64.8	0	1	1	7.3e-19	2.1e-15	64.6	0	4	111	5	113	1	117	0.91	NC_013446	108	0.923076923076923
arsC_glut	bacteria.protein.fa	CTC_RS06025	118	arsC_glut	117	2.1e-12	54.9	0	1	1	8.3e-16	2.3e-12	54.7	0	9	114	8	115	2	118	0.92	NC_004557	107	0.914529914529915
arsC_glut	bacteria.protein.fa	CT43_RS25500	121	arsC_glut	117	1.8e-17	71.2	0	1	1	6.9e-21	1.9e-17	71.1	0	3	115	2	116	1	118	0.95	NC_017208	114	0.974358974358974
arsC_glut	bacteria.protein.fa	CT43_RS16895	131	arsC_glut	117	5.8e-12	53.4	0.3	1	1	2.4e-15	6.8e-12	53.2	0.3	4	116	2	114	1	115	0.95	NC_017208	112	0.957264957264957
arsC_glut	bacteria.protein.fa	CSEG_RS15955	137	arsC_glut	117	4.2e-44	157.1	0	1	1	1.7e-47	4.8e-44	156.9	0	3	116	7	120	5	121	0.99	NC_014100	113	0.965811965811966
arsC_glut	bacteria.protein.fa	CSEG_RS12340	141	arsC_glut	117	4.4e-43	153.8	0	1	1	1.8e-46	5e-43	153.6	0	3	116	7	120	5	121	0.98	NC_014100	113	0.965811965811966
arsC_glut	bacteria.protein.fa	CSEG_RS12035	141	arsC_glut	117	1.7e-43	155.1	0	1	1	7.1e-47	2e-43	154.9	0	3	116	7	120	5	121	0.98	NC_014100	113	0.965811965811966
arsC_glut	bacteria.protein.fa	CSEG_RS11730	115	arsC_glut	117	5e-15	63.3	0	1	1	1.9e-18	5.3e-15	63.3	0	3	115	2	113	1	115	0.94	NC_014100	111	0.948717948717949
arsC_glut	bacteria.protein.fa	CSAL_RS09625	115	arsC_glut	117	5.3e-28	105.2	0	1	1	2e-31	5.8e-28	105.1	0	3	116	3	114	1	115	0.96	NC_007963	111	0.948717948717949
arsC_glut	bacteria.protein.fa	CSAL_RS02895	112	arsC_glut	117	2.3e-13	58	0	1	1	8.8e-17	2.5e-13	57.9	0	3	113	1	110	1	112	0.94	NC_007963	109	0.931623931623932
arsC_glut	bacteria.protein.fa	CQ02_RS12170	117	arsC_glut	117	7.2e-13	56.4	0	1	1	2.7e-16	7.7e-13	56.3	0	4	114	2	114	1	117	0.95	NZ_CP007492	112	0.957264957264957
arsC_glut	bacteria.protein.fa	CQ02_RS11225	131	arsC_glut	117	2.3e-12	54.7	0	1	1	9.6e-16	2.7e-12	54.5	0	3	116	1	114	1	115	0.96	NZ_CP007492	113	0.965811965811966
arsC_glut	bacteria.protein.fa	CPTB_RS01015	114	arsC_glut	117	1.2e-31	116.9	0	1	1	4.7e-35	1.3e-31	116.8	0	3	116	1	114	1	114	0.96	NZ_CP008923	113	0.965811965811966
arsC_glut	bacteria.protein.fa	CPP54B96_RS03825	114	arsC_glut	117	1.2e-31	116.9	0	1	1	4.7e-35	1.3e-31	116.8	0	3	116	1	114	1	114	0.96	NC_017031	113	0.965811965811966
arsC_glut	bacteria.protein.fa	CPF_RS13040	118	arsC_glut	117	8.2e-15	62.6	0	1	1	3.4e-18	9.5e-15	62.4	0	8	116	7	117	2	118	0.94	NC_008261	110	0.94017094017094
arsC_glut	bacteria.protein.fa	CPE_RS12280	118	arsC_glut	117	2.3e-15	64.4	0	1	1	9.5e-19	2.7e-15	64.2	0	8	116	7	117	2	118	0.94	NC_003366	110	0.94017094017094
arsC_glut	bacteria.protein.fa	CP1002_RS03780	114	arsC_glut	117	1.2e-31	116.9	0	1	1	4.7e-35	1.3e-31	116.8	0	3	116	1	114	1	114	0.96	NC_017300	113	0.965811965811966
arsC_glut	bacteria.protein.fa	COCOR_RS10440	123	arsC_glut	117	7.8e-20	78.8	0	1	1	3.1e-23	8.7e-20	78.7	0	3	116	4	118	2	119	0.95	NC_017030	114	0.974358974358974
arsC_glut	bacteria.protein.fa	CNE_RS17275	121	arsC_glut	117	4.5e-35	128	0	1	1	1.8e-38	5e-35	127.8	0	3	116	1	118	1	119	0.93	NC_015726	117	1
arsC_glut	bacteria.protein.fa	CNE_RS09755	115	arsC_glut	117	2.4e-16	67.6	0	1	1	9.1e-20	2.6e-16	67.5	0	3	113	2	112	1	115	0.93	NC_015726	110	0.94017094017094
arsC_glut	bacteria.protein.fa	CMR15_RS12030	118	arsC_glut	117	4.8e-16	66.6	0	1	1	1.9e-19	5.4e-16	66.4	0	5	115	7	117	3	118	0.94	NC_017559	110	0.94017094017094
arsC_glut	bacteria.protein.fa	CMR15_RS01170	118	arsC_glut	117	2.9e-30	112.5	0	1	1	1.1e-33	3.2e-30	112.3	0	5	116	2	117	1	118	0.91	NC_017559	115	0.982905982905983
arsC_glut	bacteria.protein.fa	CLST_RS08645	118	arsC_glut	117	2.2e-15	64.5	0	1	1	8.5e-19	2.4e-15	64.4	0	7	114	4	113	1	116	0.93	NC_020887	109	0.931623931623932
arsC_glut	bacteria.protein.fa	CLSA_RS09025	121	arsC_glut	117	5.2e-12	53.6	0	1	1	2.2e-15	6.3e-12	53.3	0	9	108	8	109	3	118	0.93	NC_022571	101	0.863247863247863
arsC_glut	bacteria.protein.fa	CKO_RS01435	118	arsC_glut	117	4.6e-15	63.4	0	1	1	1.7e-18	4.9e-15	63.3	0	3	113	1	112	1	116	0.85	NC_009792	111	0.948717948717949
arsC_glut	bacteria.protein.fa	CKO_RS01355	119	arsC_glut	117	1.1e-45	162.2	0.1	1	1	4.2e-49	1.2e-45	162.1	0.1	3	116	4	118	2	119	0.98	NC_009792	114	0.974358974358974
arsC_glut	bacteria.protein.fa	CJA_RS11045	114	arsC_glut	117	9.1e-42	149.6	0	1	1	3.5e-45	1e-41	149.4	0	3	115	1	113	1	114	0.98	NC_010995	112	0.957264957264957
arsC_glut	bacteria.protein.fa	CJA_RS05400	114	arsC_glut	117	1e-16	68.8	0	1	1	3.9e-20	1.1e-16	68.7	0	5	116	3	113	1	114	0.95	NC_010995	110	0.94017094017094
arsC_glut	bacteria.protein.fa	CHU_RS17445	117	arsC_glut	117	3.2e-16	67.2	0	1	1	1.3e-19	3.7e-16	67	0	3	112	3	112	1	116	0.92	NC_008255	109	0.931623931623932
arsC_glut	bacteria.protein.fa	CHU_RS07725	112	arsC_glut	117	9.7e-26	97.9	0.5	1	1	3.7e-29	1e-25	97.8	0.5	3	111	1	108	1	112	0.95	NC_008255	107	0.914529914529915
arsC_glut	bacteria.protein.fa	CH92_RS06920	117	arsC_glut	117	8.5e-43	152.9	0	1	1	3.3e-46	9.3e-43	152.8	0	2	116	2	116	1	117	0.98	NZ_CP007441	114	0.974358974358974
arsC_glut	bacteria.protein.fa	CH92_RS06855	123	arsC_glut	117	5.2e-15	63.3	0	1	1	2.1e-18	5.8e-15	63.1	0	4	114	8	117	5	120	0.95	NZ_CP007441	109	0.931623931623932
arsC_glut	bacteria.protein.fa	CH51_RS05060	131	arsC_glut	117	3.7e-11	50.9	0	1	1	1.5e-14	4.2e-11	50.7	0	3	116	1	114	1	115	0.96	NZ_CP007499	113	0.965811965811966
arsC_glut	bacteria.protein.fa	CH51_RS04435	118	arsC_glut	117	9.4e-15	62.4	0	1	1	3.9e-18	1.1e-14	62.2	0	3	114	1	114	1	116	0.96	NZ_CP007499	113	0.965811965811966
arsC_glut	bacteria.protein.fa	CGTRNA_RS05475	115	arsC_glut	117	1.4e-33	123.1	0	1	1	5.5e-37	1.5e-33	123	0	3	114	2	112	1	115	0.95	NC_006958	110	0.94017094017094
arsC_glut	bacteria.protein.fa	CGR_RS06090	115	arsC_glut	117	1.4e-33	123.1	0	1	1	5.5e-37	1.5e-33	123	0	3	114	2	112	1	115	0.95	NC_009342	110	0.94017094017094
arsC_glut	bacteria.protein.fa	CFU_RS16490	143	arsC_glut	117	3.9e-43	154	0	1	1	1.6e-46	4.6e-43	153.7	0	3	116	2	115	1	116	0.99	NC_015856	113	0.965811965811966
arsC_glut	bacteria.protein.fa	CFU_RS06640	117	arsC_glut	117	8.3e-13	56.2	0	1	1	3.3e-16	9.2e-13	56	0	3	116	2	115	1	116	0.91	NC_015856	113	0.965811965811966
arsC_glut	bacteria.protein.fa	CFU_RS02000	118	arsC_glut	117	1.7e-26	100.3	0.1	1	1	6.7e-30	1.9e-26	100.2	0.1	3	116	1	116	1	117	0.92	NC_015856	115	0.982905982905983
arsC_glut	bacteria.protein.fa	CFNIH1_RS23465	119	arsC_glut	117	8.9e-47	165.7	0.2	1	1	3.6e-50	1e-46	165.5	0.2	3	116	4	118	2	119	0.98	NZ_CP007557	114	0.974358974358974
arsC_glut	bacteria.protein.fa	CFNIH1_RS23385	118	arsC_glut	117	3.2e-16	67.2	0	1	1	1.2e-19	3.4e-16	67.1	0	3	112	1	111	1	116	0.87	NZ_CP007557	110	0.94017094017094
arsC_glut	bacteria.protein.fa	CFNIH1_RS19955	141	arsC_glut	117	7.7e-52	182	0	1	1	3.2e-55	8.9e-52	181.8	0	1	116	1	116	1	117	0.99	NZ_CP007557	115	0.982905982905983
arsC_glut	bacteria.protein.fa	CFNIH1_RS07645	141	arsC_glut	117	8.5e-50	175.5	0	1	1	3.5e-53	9.9e-50	175.2	0	1	116	1	116	1	117	0.99	NZ_CP007557	115	0.982905982905983
arsC_glut	bacteria.protein.fa	CELLY_RS13645	113	arsC_glut	117	1.5e-29	110.2	0.3	1	1	5.8e-33	1.6e-29	110	0.3	3	115	1	112	1	113	0.96	NC_015167	111	0.948717948717949
arsC_glut	bacteria.protein.fa	CE_RS05835	115	arsC_glut	117	3.8e-36	131.4	0	1	1	1.5e-39	4.1e-36	131.3	0	3	114	2	112	1	115	0.96	NC_004369	110	0.94017094017094
arsC_glut	bacteria.protein.fa	CDVA01_RS04225	114	arsC_glut	117	1e-30	113.9	0.1	1	1	4.1e-34	1.1e-30	113.8	0.1	3	116	1	114	1	114	0.95	NC_016790	113	0.965811965811966
arsC_glut	bacteria.protein.fa	CDC7B_RS04420	114	arsC_glut	117	2.9e-29	109.2	0.1	1	1	1.2e-32	3.2e-29	109.1	0.1	3	116	1	114	1	114	0.95	NC_016801	113	0.965811965811966
arsC_glut	bacteria.protein.fa	CDBH8_RS04650	114	arsC_glut	117	1.1e-29	110.6	0.1	1	1	4.3e-33	1.2e-29	110.5	0.1	3	116	1	114	1	114	0.95	NC_016800	113	0.965811965811966
arsC_glut	bacteria.protein.fa	CD58_RS21710	117	arsC_glut	117	3.4e-40	144.5	0	1	1	1.3e-43	3.7e-40	144.4	0	2	116	2	116	1	117	0.98	NZ_CP007410	114	0.974358974358974
arsC_glut	bacteria.protein.fa	CD58_RS05770	120	arsC_glut	117	1.3e-14	62	0	1	1	5.1e-18	1.4e-14	61.9	0	3	113	7	116	5	120	0.95	NZ_CP007410	109	0.931623931623932
arsC_glut	bacteria.protein.fa	CCAN_RS11410	118	arsC_glut	117	1.2e-11	52.4	0.1	1	1	5e-15	1.4e-11	52.2	0.1	5	113	3	109	1	112	0.95	NC_015846	106	0.905982905982906
arsC_glut	bacteria.protein.fa	CCAN_RS04400	116	arsC_glut	117	1.6e-31	116.5	0.5	1	1	6.3e-35	1.8e-31	116.4	0.5	1	116	1	115	1	116	0.97	NC_015846	114	0.974358974358974
arsC_glut	bacteria.protein.fa	CBEI_RS11260	121	arsC_glut	117	9.8e-13	55.9	0	1	1	4.3e-16	1.2e-12	55.6	0	9	112	8	113	3	117	0.94	NC_009617	105	0.897435897435897
arsC_glut	bacteria.protein.fa	CAUL_RS12365	118	arsC_glut	117	5.5e-17	69.6	0	1	1	2.2e-20	6.3e-17	69.5	0	4	112	3	110	1	114	0.94	NC_010338	107	0.914529914529915
arsC_glut	bacteria.protein.fa	CAUL_RS08890	141	arsC_glut	117	4e-39	141	0	1	1	1.6e-42	4.6e-39	140.8	0	3	116	7	120	5	121	0.98	NC_010338	113	0.965811965811966
arsC_glut	bacteria.protein.fa	CAP2UW1_RS21090	117	arsC_glut	117	4.9e-33	121.4	0	1	1	2.1e-36	5.9e-33	121.1	0	4	116	6	117	4	117	0.97	NC_013194	111	0.948717948717949
arsC_glut	bacteria.protein.fa	CAP2UW1_RS13820	117	arsC_glut	117	4.8e-19	76.3	0	1	1	2.1e-22	5.9e-19	76	0	4	110	5	110	2	116	0.93	NC_013194	105	0.897435897435897
arsC_glut	bacteria.protein.fa	CACI_RS22305	121	arsC_glut	117	2.4e-19	77.3	0	1	1	9.3e-23	2.6e-19	77.1	0	5	116	2	118	1	119	0.91	NC_013131	116	0.991452991452991
arsC_glut	bacteria.protein.fa	CACI_RS13170	121	arsC_glut	117	6.5e-15	63	0	1	1	2.5e-18	7.2e-15	62.8	0	5	116	2	117	1	118	0.9	NC_013131	115	0.982905982905983
arsC_glut	bacteria.protein.fa	C770_RS05345	140	arsC_glut	117	1.8e-43	155.1	0	1	1	7.2e-47	2e-43	154.9	0	3	116	2	115	1	116	0.99	NC_019845	113	0.965811965811966
arsC_glut	bacteria.protein.fa	C770_RS01545	116	arsC_glut	117	7.9e-20	78.8	0	1	1	3.3e-23	9.2e-20	78.6	0	3	113	2	111	1	114	0.95	NC_019845	109	0.931623931623932
arsC_glut	bacteria.protein.fa	C663_RS15925	118	arsC_glut	117	4.8e-17	69.8	0	1	1	1.9e-20	5.4e-17	69.7	0	3	113	2	114	1	117	0.95	NC_020244	112	0.957264957264957
arsC_glut	bacteria.protein.fa	C663_RS12035	126	arsC_glut	117	4.1e-16	66.8	0.3	1	1	1.7e-19	4.7e-16	66.7	0.3	3	114	4	115	2	118	0.93	NC_020244	111	0.948717948717949
arsC_glut	bacteria.protein.fa	C380_RS15815	140	arsC_glut	117	8.5e-46	162.5	0	1	1	3.5e-49	9.8e-46	162.4	0	2	116	2	116	1	117	0.98	NC_018708	114	0.974358974358974
arsC_glut	bacteria.protein.fa	C380_RS13785	130	arsC_glut	117	7.8e-13	56.3	0	1	1	3.2e-16	9e-13	56.1	0	3	99	7	103	5	119	0.91	NC_018708	96	0.82051282051282
arsC_glut	bacteria.protein.fa	C380_RS02515	140	arsC_glut	117	5.4e-43	153.5	0	1	1	2.2e-46	6.3e-43	153.3	0	2	116	2	116	1	117	0.98	NC_018708	114	0.974358974358974
arsC_glut	bacteria.protein.fa	BYI23_RS13195	140	arsC_glut	117	1.4e-43	155.4	0	1	1	5.7e-47	1.6e-43	155.2	0	3	116	2	115	1	116	0.99	NC_016589	113	0.965811965811966
arsC_glut	bacteria.protein.fa	BYI23_RS05475	123	arsC_glut	117	2.3e-14	61.2	0	1	1	9.8e-18	2.8e-14	60.9	0	5	116	10	122	7	123	0.9	NC_016589	112	0.957264957264957
arsC_glut	bacteria.protein.fa	BURPS668_RS30355	118	arsC_glut	117	2.3e-36	132.1	0	1	1	8.9e-40	2.5e-36	132	0	3	116	1	117	1	118	0.94	NC_009075	116	0.991452991452991
arsC_glut	bacteria.protein.fa	BURPS668_RS10595	124	arsC_glut	117	4.9e-13	56.9	0	1	1	2.1e-16	5.8e-13	56.7	0	5	115	11	122	8	124	0.89	NC_009074	111	0.948717948717949
arsC_glut	bacteria.protein.fa	BURPS1710B_RS25755	118	arsC_glut	117	2.3e-36	132.1	0	1	1	8.9e-40	2.5e-36	132	0	3	116	1	117	1	118	0.94	NC_007435	116	0.991452991452991
arsC_glut	bacteria.protein.fa	BURPS1710B_RS12820	124	arsC_glut	117	2.8e-13	57.7	0	1	1	1.2e-16	3.3e-13	57.5	0	5	115	11	122	8	124	0.89	NC_007434	111	0.948717948717949
arsC_glut	bacteria.protein.fa	BURPS1106A_RS30130	118	arsC_glut	117	2.3e-36	132.1	0	1	1	8.9e-40	2.5e-36	132	0	3	116	1	117	1	118	0.94	NC_009078	116	0.991452991452991
arsC_glut	bacteria.protein.fa	BURPS1106A_RS10825	124	arsC_glut	117	7e-14	59.6	0	1	1	3e-17	8.4e-14	59.4	0	5	116	11	123	8	124	0.91	NC_009076	112	0.957264957264957
arsC_glut	bacteria.protein.fa	BURJV3_RS13520	113	arsC_glut	117	1e-34	126.8	0	1	1	4.1e-38	1.1e-34	126.7	0	3	116	2	113	1	113	0.97	NC_015947	111	0.948717948717949
arsC_glut	bacteria.protein.fa	BURJV3_RS06465	121	arsC_glut	117	1.6e-13	58.5	0	1	1	6.6e-17	1.9e-13	58.3	0	4	103	3	102	1	112	0.91	NC_015947	99	0.846153846153846
arsC_glut	bacteria.protein.fa	BUPH_RS24190	119	arsC_glut	117	1.5e-35	129.5	0.1	1	1	6e-39	1.7e-35	129.4	0.1	3	116	1	118	1	119	0.93	NC_018672	117	1
arsC_glut	bacteria.protein.fa	BUPH_RS11390	121	arsC_glut	117	1.5e-13	58.5	0	1	1	6.4e-17	1.8e-13	58.3	0	5	116	8	120	5	121	0.92	NC_018695	112	0.957264957264957
arsC_glut	bacteria.protein.fa	BTRa_RS25695	118	arsC_glut	117	1.4e-36	132.8	0.1	1	1	5.5e-40	1.6e-36	132.7	0.1	3	116	1	117	1	118	0.93	NZ_CP004384	116	0.991452991452991
arsC_glut	bacteria.protein.fa	BTRa_RS09995	124	arsC_glut	117	1.5e-13	58.5	0	1	1	6.4e-17	1.8e-13	58.3	0	5	115	11	122	8	124	0.89	NZ_CP004383	111	0.948717948717949
arsC_glut	bacteria.protein.fa	BTOYO_RS11235	121	arsC_glut	117	3.1e-16	67.2	0	1	1	1.2e-19	3.4e-16	67.1	0	3	115	2	116	1	118	0.95	NC_022781	114	0.974358974358974
arsC_glut	bacteria.protein.fa	BTOYO_RS03100	131	arsC_glut	117	4.3e-12	53.8	0.3	1	1	1.8e-15	5e-12	53.6	0.3	4	116	2	114	1	115	0.96	NC_022781	112	0.957264957264957
arsC_glut	bacteria.protein.fa	BTK_RS26695	121	arsC_glut	117	1.8e-17	71.2	0	1	1	6.9e-21	1.9e-17	71.1	0	3	115	2	116	1	118	0.95	NZ_CP004870	114	0.974358974358974
arsC_glut	bacteria.protein.fa	BTK_RS18155	131	arsC_glut	117	5.8e-12	53.4	0.3	1	1	2.4e-15	6.8e-12	53.2	0.3	4	116	2	114	1	115	0.95	NZ_CP004870	112	0.957264957264957
arsC_glut	bacteria.protein.fa	BTI_RS23755	118	arsC_glut	117	5.9e-37	134	0	1	1	2.3e-40	6.5e-37	133.9	0	3	116	1	117	1	118	0.95	NC_021174	116	0.991452991452991
arsC_glut	bacteria.protein.fa	BTI_RS07270	124	arsC_glut	117	4.7e-13	57	0	1	1	2e-16	5.6e-13	56.7	0	5	115	11	122	8	124	0.89	NC_021173	111	0.948717948717949
arsC_glut	bacteria.protein.fa	BTH_RS22510	124	arsC_glut	117	1.5e-13	58.5	0	1	1	6.4e-17	1.8e-13	58.3	0	5	115	11	122	8	124	0.89	NC_007651	111	0.948717948717949
arsC_glut	bacteria.protein.fa	BTH_RS12175	118	arsC_glut	117	1.4e-36	132.8	0.1	1	1	5.5e-40	1.6e-36	132.7	0.1	3	116	1	117	1	118	0.93	NC_007650	116	0.991452991452991
